Year_Numeric,Sem_Numeric,College,Course,Year_Level,Year_Level_Num,Perf_Band,Count,Total,Pct
2022.0,2,CEA,Bachelor of Science in Electronics Engineering,1st Year,1,Average,8,77,10.39
2022.0,2,CEA,Bachelor of Science in Electronics Engineering,1st Year,1,Excellent,12,77,15.58
2022.0,2,CEA,Bachelor of Science in Electronics Engineering,1st Year,1,Failing,1,77,1.3
2022.0,2,CEA,Bachelor of Science in Electronics Engineering,1st Year,1,Good,56,77,72.73
2023.0,1,CEA,Bachelor of Science in Electronics Engineering,1st Year,1,Average,10,73,13.7
2023.0,1,CEA,Bachelor of Science in Electronics Engineering,1st Year,1,Below Average,3,73,4.11
2023.0,1,CEA,Bachelor of Science in Electronics Engineering,1st Year,1,Excellent,20,73,27.4
2023.0,1,CEA,Bachelor of Science in Electronics Engineering,1st Year,1,Good,40,73,54.79
2023.0,2,CEA,Bachelor of Science in Electronics Engineering,1st Year,1,Average,28,73,38.36
2023.0,2,CEA,Bachelor of Science in Electronics Engineering,1st Year,1,Below Average,8,73,10.96
2023.0,2,CEA,Bachelor of Science in Electronics Engineering,1st Year,1,Excellent,8,73,10.96
2023.0,2,CEA,Bachelor of Science in Electronics Engineering,1st Year,1,Failing,5,73,6.85
2023.0,2,CEA,Bachelor of Science in Electronics Engineering,1st Year,1,Good,24,73,32.88
2024.0,1,CEA,Bachelor of Science in Electronics Engineering,1st Year,1,Excellent,44,66,66.67
2024.0,1,CEA,Bachelor of Science in Electronics Engineering,1st Year,1,Failing,1,66,1.52
2024.0,1,CEA,Bachelor of Science in Electronics Engineering,1st Year,1,Good,21,66,31.82
2024.0,2,CEA,Bachelor of Science in Electronics Engineering,1st Year,1,Average,2,65,3.08
2024.0,2,CEA,Bachelor of Science in Electronics Engineering,1st Year,1,Below Average,2,65,3.08
2024.0,2,CEA,Bachelor of Science in Electronics Engineering,1st Year,1,Excellent,21,65,32.31
2024.0,2,CEA,Bachelor of Science in Electronics Engineering,1st Year,1,Failing,1,65,1.54
2024.0,2,CEA,Bachelor of Science in Electronics Engineering,1st Year,1,Good,39,65,60.0
2022.0,1,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Average,19,55,34.55
2022.0,1,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Below Average,1,55,1.82
2022.0,1,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Excellent,6,55,10.91
2022.0,1,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Failing,2,55,3.64
2022.0,1,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Good,27,55,49.09
2022.0,2,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Average,28,53,52.83
2022.0,2,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Below Average,5,53,9.43
2022.0,2,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Excellent,1,53,1.89
2022.0,2,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Failing,2,53,3.77
2022.0,2,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Good,17,53,32.08
2023.0,1,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Average,21,74,28.38
2023.0,1,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Below Average,3,74,4.05
2023.0,1,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Excellent,9,74,12.16
2023.0,1,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Failing,2,74,2.7
2023.0,1,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Good,39,74,52.7
2023.0,2,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Average,30,70,42.86
2023.0,2,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Below Average,1,70,1.43
2023.0,2,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Excellent,5,70,7.14
2023.0,2,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Failing,1,70,1.43
2023.0,2,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Good,33,70,47.14
2024.0,1,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Average,17,69,24.64
2024.0,1,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Below Average,8,69,11.59
2024.0,1,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Excellent,10,69,14.49
2024.0,1,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Failing,3,69,4.35
2024.0,1,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Good,31,69,44.93
2024.0,2,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Average,32,68,47.06
2024.0,2,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Below Average,4,68,5.88
2024.0,2,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Excellent,3,68,4.41
2024.0,2,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Failing,3,68,4.41
2024.0,2,CEA,Bachelor of Science in Electronics Engineering,2nd Year,2,Good,26,68,38.24
2022.0,1,CEA,Bachelor of Science in Electronics Engineering,3rd Year,3,Average,31,72,43.06
2022.0,1,CEA,Bachelor of Science in Electronics Engineering,3rd Year,3,Below Average,17,72,23.61
2022.0,1,CEA,Bachelor of Science in Electronics Engineering,3rd Year,3,Excellent,1,72,1.39
2022.0,1,CEA,Bachelor of Science in Electronics Engineering,3rd Year,3,Failing,7,72,9.72
2022.0,1,CEA,Bachelor of Science in Electronics Engineering,3rd Year,3,Good,16,72,22.22
2022.0,2,CEA,Bachelor of Science in Electronics Engineering,3rd Year,3,Average,22,72,30.56
2022.0,2,CEA,Bachelor of Science in Electronics Engineering,3rd Year,3,Below Average,17,72,23.61
2022.0,2,CEA,Bachelor of Science in Electronics Engineering,3rd Year,3,Failing,12,72,16.67
2022.0,2,CEA,Bachelor of Science in Electronics Engineering,3rd Year,3,Good,21,72,29.17
2023.0,1,CEA,Bachelor of Science in Electronics Engineering,3rd Year,3,Average,19,49,38.78
2023.0,1,CEA,Bachelor of Science in Electronics Engineering,3rd Year,3,Below Average,19,49,38.78
2023.0,1,CEA,Bachelor of Science in Electronics Engineering,3rd Year,3,Failing,9,49,18.37
2023.0,1,CEA,Bachelor of Science in Electronics Engineering,3rd Year,3,Good,2,49,4.08
2023.0,2,CEA,Bachelor of Science in Electronics Engineering,3rd Year,3,Average,32,49,65.31
2023.0,2,CEA,Bachelor of Science in Electronics Engineering,3rd Year,3,Below Average,7,49,14.29
2023.0,2,CEA,Bachelor of Science in Electronics Engineering,3rd Year,3,Good,10,49,20.41
2024.0,1,CEA,Bachelor of Science in Electronics Engineering,3rd Year,3,Average,25,69,36.23
2024.0,1,CEA,Bachelor of Science in Electronics Engineering,3rd Year,3,Below Average,8,69,11.59
2024.0,1,CEA,Bachelor of Science in Electronics Engineering,3rd Year,3,Excellent,5,69,7.25
2024.0,1,CEA,Bachelor of Science in Electronics Engineering,3rd Year,3,Failing,4,69,5.8
2024.0,1,CEA,Bachelor of Science in Electronics Engineering,3rd Year,3,Good,27,69,39.13
2024.0,2,CEA,Bachelor of Science in Electronics Engineering,3rd Year,3,Average,33,68,48.53
2024.0,2,CEA,Bachelor of Science in Electronics Engineering,3rd Year,3,Below Average,4,68,5.88
2024.0,2,CEA,Bachelor of Science in Electronics Engineering,3rd Year,3,Excellent,9,68,13.24
2024.0,2,CEA,Bachelor of Science in Electronics Engineering,3rd Year,3,Failing,9,68,13.24
2024.0,2,CEA,Bachelor of Science in Electronics Engineering,3rd Year,3,Good,13,68,19.12
2022.0,1,CEA,Bachelor of Science in Electronics Engineering,4th Year,4,Average,40,67,59.7
2022.0,1,CEA,Bachelor of Science in Electronics Engineering,4th Year,4,Below Average,6,67,8.96
2022.0,1,CEA,Bachelor of Science in Electronics Engineering,4th Year,4,Excellent,3,67,4.48
2022.0,1,CEA,Bachelor of Science in Electronics Engineering,4th Year,4,Failing,5,67,7.46
2022.0,1,CEA,Bachelor of Science in Electronics Engineering,4th Year,4,Good,13,67,19.4
2022.0,2,CEA,Bachelor of Science in Electronics Engineering,4th Year,4,Average,9,63,14.29
2022.0,2,CEA,Bachelor of Science in Electronics Engineering,4th Year,4,Below Average,2,63,3.17
2022.0,2,CEA,Bachelor of Science in Electronics Engineering,4th Year,4,Excellent,7,63,11.11
2022.0,2,CEA,Bachelor of Science in Electronics Engineering,4th Year,4,Failing,2,63,3.17
2022.0,2,CEA,Bachelor of Science in Electronics Engineering,4th Year,4,Good,43,63,68.25
2023.0,1,CEA,Bachelor of Science in Electronics Engineering,4th Year,4,Average,29,67,43.28
2023.0,1,CEA,Bachelor of Science in Electronics Engineering,4th Year,4,Below Average,11,67,16.42
2023.0,1,CEA,Bachelor of Science in Electronics Engineering,4th Year,4,Failing,4,67,5.97
2023.0,1,CEA,Bachelor of Science in Electronics Engineering,4th Year,4,Good,23,67,34.33
2023.0,2,CEA,Bachelor of Science in Electronics Engineering,4th Year,4,Average,22,67,32.84
2023.0,2,CEA,Bachelor of Science in Electronics Engineering,4th Year,4,Excellent,2,67,2.99
2023.0,2,CEA,Bachelor of Science in Electronics Engineering,4th Year,4,Failing,3,67,4.48
2023.0,2,CEA,Bachelor of Science in Electronics Engineering,4th Year,4,Good,40,67,59.7
2024.0,1,CEA,Bachelor of Science in Electronics Engineering,4th Year,4,Average,18,49,36.73
2024.0,1,CEA,Bachelor of Science in Electronics Engineering,4th Year,4,Below Average,1,49,2.04
2024.0,1,CEA,Bachelor of Science in Electronics Engineering,4th Year,4,Excellent,3,49,6.12
2024.0,1,CEA,Bachelor of Science in Electronics Engineering,4th Year,4,Failing,1,49,2.04
2024.0,1,CEA,Bachelor of Science in Electronics Engineering,4th Year,4,Good,26,49,53.06
2024.0,2,CEA,Bachelor of Science in Electronics Engineering,4th Year,4,Average,6,49,12.24
2024.0,2,CEA,Bachelor of Science in Electronics Engineering,4th Year,4,Excellent,1,49,2.04
2024.0,2,CEA,Bachelor of Science in Electronics Engineering,4th Year,4,Failing,1,49,2.04
2024.0,2,CEA,Bachelor of Science in Electronics Engineering,4th Year,4,Good,41,49,83.67
2022.0,1,CEA,Bachelor of Science in Industrial Engineering,Irregular,-1,Average,2,13,15.38
2022.0,1,CEA,Bachelor of Science in Industrial Engineering,Irregular,-1,Excellent,2,13,15.38
2022.0,1,CEA,Bachelor of Science in Industrial Engineering,Irregular,-1,Failing,5,13,38.46
2022.0,1,CEA,Bachelor of Science in Industrial Engineering,Irregular,-1,Good,4,13,30.77
2022.0,2,CEA,Bachelor of Science in Industrial Engineering,Irregular,-1,Average,4,8,50.0
2022.0,2,CEA,Bachelor of Science in Industrial Engineering,Irregular,-1,Below Average,2,8,25.0
2022.0,2,CEA,Bachelor of Science in Industrial Engineering,Irregular,-1,Failing,1,8,12.5
2022.0,2,CEA,Bachelor of Science in Industrial Engineering,Irregular,-1,Good,1,8,12.5
2023.0,1,CEA,Bachelor of Science in Industrial Engineering,Irregular,-1,Average,5,11,45.45
2023.0,1,CEA,Bachelor of Science in Industrial Engineering,Irregular,-1,Excellent,1,11,9.09
2023.0,1,CEA,Bachelor of Science in Industrial Engineering,Irregular,-1,Good,5,11,45.45
2023.0,2,CEA,Bachelor of Science in Industrial Engineering,Irregular,-1,Average,5,11,45.45
2023.0,2,CEA,Bachelor of Science in Industrial Engineering,Irregular,-1,Below Average,2,11,18.18
2023.0,2,CEA,Bachelor of Science in Industrial Engineering,Irregular,-1,Good,4,11,36.36
2024.0,1,CEA,Bachelor of Science in Industrial Engineering,Irregular,-1,Average,8,17,47.06
2024.0,1,CEA,Bachelor of Science in Industrial Engineering,Irregular,-1,Below Average,3,17,17.65
2024.0,1,CEA,Bachelor of Science in Industrial Engineering,Irregular,-1,Excellent,1,17,5.88
2024.0,1,CEA,Bachelor of Science in Industrial Engineering,Irregular,-1,Failing,2,17,11.76
2024.0,1,CEA,Bachelor of Science in Industrial Engineering,Irregular,-1,Good,3,17,17.65
2024.0,2,CEA,Bachelor of Science in Industrial Engineering,Irregular,-1,Average,6,11,54.55
2024.0,2,CEA,Bachelor of Science in Industrial Engineering,Irregular,-1,Below Average,1,11,9.09
2024.0,2,CEA,Bachelor of Science in Industrial Engineering,Irregular,-1,Failing,3,11,27.27
2024.0,2,CEA,Bachelor of Science in Industrial Engineering,Irregular,-1,Good,1,11,9.09
2022.0,1,CEA,Bachelor of Science in Industrial Engineering,1st Year,1,Average,3,98,3.06
2022.0,1,CEA,Bachelor of Science in Industrial Engineering,1st Year,1,Below Average,3,98,3.06
2022.0,1,CEA,Bachelor of Science in Industrial Engineering,1st Year,1,Excellent,12,98,12.24
2022.0,1,CEA,Bachelor of Science in Industrial Engineering,1st Year,1,Good,80,98,81.63
2022.0,2,CEA,Bachelor of Science in Industrial Engineering,1st Year,1,Average,27,94,28.72
2022.0,2,CEA,Bachelor of Science in Industrial Engineering,1st Year,1,Below Average,3,94,3.19
2022.0,2,CEA,Bachelor of Science in Industrial Engineering,1st Year,1,Excellent,3,94,3.19
2022.0,2,CEA,Bachelor of Science in Industrial Engineering,1st Year,1,Failing,4,94,4.26
2022.0,2,CEA,Bachelor of Science in Industrial Engineering,1st Year,1,Good,57,94,60.64
2023.0,1,CEA,Bachelor of Science in Industrial Engineering,1st Year,1,Average,2,95,2.11
2023.0,1,CEA,Bachelor of Science in Industrial Engineering,1st Year,1,Excellent,39,95,41.05
2023.0,1,CEA,Bachelor of Science in Industrial Engineering,1st Year,1,Good,54,95,56.84
2023.0,2,CEA,Bachelor of Science in Industrial Engineering,1st Year,1,Average,16,94,17.02
2023.0,2,CEA,Bachelor of Science in Industrial Engineering,1st Year,1,Below Average,3,94,3.19
2023.0,2,CEA,Bachelor of Science in Industrial Engineering,1st Year,1,Excellent,17,94,18.09
2023.0,2,CEA,Bachelor of Science in Industrial Engineering,1st Year,1,Failing,3,94,3.19
2023.0,2,CEA,Bachelor of Science in Industrial Engineering,1st Year,1,Good,55,94,58.51
2024.0,1,CEA,Bachelor of Science in Industrial Engineering,1st Year,1,Average,2,102,1.96
2024.0,1,CEA,Bachelor of Science in Industrial Engineering,1st Year,1,Excellent,71,102,69.61
2024.0,1,CEA,Bachelor of Science in Industrial Engineering,1st Year,1,Failing,1,102,0.98
2024.0,1,CEA,Bachelor of Science in Industrial Engineering,1st Year,1,Good,28,102,27.45
2024.0,2,CEA,Bachelor of Science in Industrial Engineering,1st Year,1,Average,8,101,7.92
2024.0,2,CEA,Bachelor of Science in Industrial Engineering,1st Year,1,Below Average,2,101,1.98
2024.0,2,CEA,Bachelor of Science in Industrial Engineering,1st Year,1,Excellent,17,101,16.83
2024.0,2,CEA,Bachelor of Science in Industrial Engineering,1st Year,1,Failing,1,101,0.99
2024.0,2,CEA,Bachelor of Science in Industrial Engineering,1st Year,1,Good,73,101,72.28
2022.0,1,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Average,47,80,58.75
2022.0,1,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Below Average,4,80,5.0
2022.0,1,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Excellent,1,80,1.25
2022.0,1,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Failing,3,80,3.75
2022.0,1,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Good,25,80,31.25
2022.0,2,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Average,9,79,11.39
2022.0,2,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Below Average,2,79,2.53
2022.0,2,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Excellent,12,79,15.19
2022.0,2,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Failing,1,79,1.27
2022.0,2,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Good,55,79,69.62
2023.0,1,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Average,5,96,5.21
2023.0,1,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Excellent,24,96,25.0
2023.0,1,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Failing,1,96,1.04
2023.0,1,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Good,66,96,68.75
2023.0,2,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Average,6,96,6.25
2023.0,2,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Below Average,3,96,3.12
2023.0,2,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Excellent,26,96,27.08
2023.0,2,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Failing,2,96,2.08
2023.0,2,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Good,59,96,61.46
2024.0,1,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Average,57,90,63.33
2024.0,1,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Below Average,6,90,6.67
2024.0,1,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Excellent,2,90,2.22
2024.0,1,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Failing,5,90,5.56
2024.0,1,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Good,20,90,22.22
2024.0,2,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Average,3,88,3.41
2024.0,2,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Below Average,1,88,1.14
2024.0,2,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Excellent,13,88,14.77
2024.0,2,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Failing,4,88,4.55
2024.0,2,CEA,Bachelor of Science in Industrial Engineering,2nd Year,2,Good,67,88,76.14
2022.0,1,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Average,21,89,23.6
2022.0,1,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Below Average,6,89,6.74
2022.0,1,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Excellent,1,89,1.12
2022.0,1,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Failing,14,89,15.73
2022.0,1,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Good,47,89,52.81
2022.0,2,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Average,42,80,52.5
2022.0,2,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Below Average,4,80,5.0
2022.0,2,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Failing,5,80,6.25
2022.0,2,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Good,29,80,36.25
2023.0,1,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Average,23,84,27.38
2023.0,1,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Below Average,4,84,4.76
2023.0,1,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Excellent,8,84,9.52
2023.0,1,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Failing,1,84,1.19
2023.0,1,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Good,48,84,57.14
2023.0,2,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Average,40,83,48.19
2023.0,2,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Below Average,8,83,9.64
2023.0,2,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Excellent,4,83,4.82
2023.0,2,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Failing,2,83,2.41
2023.0,2,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Good,29,83,34.94
2024.0,1,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Average,46,91,50.55
2024.0,1,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Below Average,8,91,8.79
2024.0,1,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Excellent,4,91,4.4
2024.0,1,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Failing,2,91,2.2
2024.0,1,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Good,31,91,34.07
2024.0,2,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Average,57,89,64.04
2024.0,2,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Below Average,7,89,7.87
2024.0,2,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Excellent,1,89,1.12
2024.0,2,CEA,Bachelor of Science in Industrial Engineering,3rd Year,3,Good,24,89,26.97
2022.0,1,CEA,Bachelor of Science in Industrial Engineering,4th Year,4,Average,7,97,7.22
2022.0,1,CEA,Bachelor of Science in Industrial Engineering,4th Year,4,Excellent,8,97,8.25
2022.0,1,CEA,Bachelor of Science in Industrial Engineering,4th Year,4,Failing,2,97,2.06
