Student_ID,College,Course,Semester,Sem_Numeric,Year_Numeric,GWA,fail_rate,is_drop
108_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2022-2023,CBA,Bachelor of Science in Hospitality Management,1sem,1,2022.0,1.88,0.0,0
108_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2022-2023,CBA,Bachelor of Science in Tourism Management,1sem,1,2022.0,1.58,0.0,0
108_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2022-2023,CCST,Bachelor of Science in Computer Science,1sem,1,2022.0,1.68,0.0,0
108_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_1sem_2022-2023,CCST,Bachelor of Science in Entertainment and Multimedia Computing,1sem,1,2022.0,1.79,0.1428571428571428,0
108_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2022-2023,CCST,Bachelor of Science in Information Technology,1sem,1,2022.0,1.62,0.0,0
108_CEA_Bachelor_of_Science_in_Architecture_1sem_2022-2023,CEA,Bachelor of Science in Architecture,1sem,1,2022.0,1.25,0.0,0
108_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Civil Engineering,1sem,1,2022.0,1.96,0.0,0
108_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Electrical Engineering,1sem,1,2022.0,1.94,0.1111111111111111,0
108_CEA_Bachelor_of_Science_in_Electronics_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Electronics Engineering,1sem,1,2022.0,2.2,0.0,0
108_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Industrial Engineering,1sem,1,2022.0,1.75,0.0,0
108_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Mechanical Engineering,1sem,1,2022.0,1.56,0.0,0
108_COAS_Bachelor_of_Arts_in_Communication_1sem_2022-2023,COAS,Bachelor of Arts in Communication,1sem,1,2022.0,1.89,0.0,0
108_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2022-2023,CTEC,Bachelor of Science in Industrial Technology,1sem,1,2022.0,2.25,0.0,0
108_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2022-2023,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,1,2022.0,2.25,0.1,0
109_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2022-2023,CAHS,Bachelor of Science in Midwifery,1sem,1,2022.0,1.58,0.0,0
109_CAHS_Bachelor_of_Science_in_Nursing_1sem_2022-2023,CAHS,Bachelor of Science in Nursing,1sem,1,2022.0,1.66,0.0,0
109_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2022-2023,CBA,Bachelor of Science in Hospitality Management,1sem,1,2022.0,1.45,0.0,0
109_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2022-2023,CBA,Bachelor of Science in Tourism Management,1sem,1,2022.0,1.62,0.0,0
109_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2022-2023,CCST,Bachelor of Science in Computer Science,1sem,1,2022.0,2.43,0.1428571428571428,0
109_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_1sem_2022-2023,CCST,Bachelor of Science in Entertainment and Multimedia Computing,1sem,1,2022.0,1.73,0.0909090909090909,0
109_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2022-2023,CCST,Bachelor of Science in Information Technology,1sem,1,2022.0,1.75,0.0,0
109_CEA_Bachelor_of_Science_in_Architecture_1sem_2022-2023,CEA,Bachelor of Science in Architecture,1sem,1,2022.0,2.25,0.3333333333333333,0
109_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Civil Engineering,1sem,1,2022.0,1.69,0.0,0
109_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Electrical Engineering,1sem,1,2022.0,3.43,0.5714285714285714,0
109_CEA_Bachelor_of_Science_in_Electronics_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Electronics Engineering,1sem,1,2022.0,1.61,0.0,0
109_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Industrial Engineering,1sem,1,2022.0,1.64,0.0,0
109_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Mechanical Engineering,1sem,1,2022.0,1.72,0.0,0
109_COAS_Bachelor_of_Arts_in_Communication_1sem_2022-2023,COAS,Bachelor of Arts in Communication,1sem,1,2022.0,1.82,0.0,0
109_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2022-2023,CTEC,Bachelor of Science in Industrial Technology,1sem,1,2022.0,2.25,0.125,0
109_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2022-2023,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,1,2022.0,1.65,0.0,0
10_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2022-2023,CAHS,Bachelor of Science in Midwifery,1sem,1,2022.0,1.82,0.0,0
10_CAHS_Bachelor_of_Science_in_Nursing_1sem_2022-2023,CAHS,Bachelor of Science in Nursing,1sem,1,2022.0,1.62,0.0,0
10_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2022-2023,CBA,Bachelor of Science in Hospitality Management,1sem,1,2022.0,1.94,0.0,0
10_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2022-2023,CBA,Bachelor of Science in Tourism Management,1sem,1,2022.0,1.42,0.0,0
10_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2022-2023,CCST,Bachelor of Science in Computer Science,1sem,1,2022.0,1.79,0.0,0
10_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_1sem_2022-2023,CCST,Bachelor of Science in Entertainment and Multimedia Computing,1sem,1,2022.0,1.73,0.0909090909090909,0
10_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2022-2023,CCST,Bachelor of Science in Information Technology,1sem,1,2022.0,1.71,0.0,0
10_CEA_Bachelor_of_Science_in_Architecture_1sem_2022-2023,CEA,Bachelor of Science in Architecture,1sem,1,2022.0,2.17,0.0,0
10_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Civil Engineering,1sem,1,2022.0,2.29,0.1428571428571428,0
10_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Electrical Engineering,1sem,1,2022.0,2.22,0.1111111111111111,0
10_CEA_Bachelor_of_Science_in_Electronics_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Electronics Engineering,1sem,1,2022.0,2.14,0.1428571428571428,0
10_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Industrial Engineering,1sem,1,2022.0,1.72,0.0,0
10_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Mechanical Engineering,1sem,1,2022.0,1.62,0.0,0
10_COAS_Bachelor_of_Arts_in_Communication_1sem_2022-2023,COAS,Bachelor of Arts in Communication,1sem,1,2022.0,1.2,0.0,0
10_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2022-2023,CTEC,Bachelor of Science in Industrial Technology,1sem,1,2022.0,1.88,0.0,0
10_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2022-2023,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,1,2022.0,1.33,0.0,0
110_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2022-2023,CAHS,Bachelor of Science in Midwifery,1sem,1,2022.0,1.7,0.0,0
110_CAHS_Bachelor_of_Science_in_Nursing_1sem_2022-2023,CAHS,Bachelor of Science in Nursing,1sem,1,2022.0,2.09,0.125,0
110_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2022-2023,CBA,Bachelor of Science in Hospitality Management,1sem,1,2022.0,1.75,0.0,0
110_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2022-2023,CBA,Bachelor of Science in Tourism Management,1sem,1,2022.0,1.92,0.0,0
110_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2022-2023,CCST,Bachelor of Science in Computer Science,1sem,1,2022.0,1.79,0.0,0
110_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_1sem_2022-2023,CCST,Bachelor of Science in Entertainment and Multimedia Computing,1sem,1,2022.0,3.77,0.7272727272727273,0
110_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2022-2023,CCST,Bachelor of Science in Information Technology,1sem,1,2022.0,1.47,0.0,0
110_CEA_Bachelor_of_Science_in_Architecture_1sem_2022-2023,CEA,Bachelor of Science in Architecture,1sem,1,2022.0,2.4,0.2,0
110_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Civil Engineering,1sem,1,2022.0,1.88,0.0,0
110_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Electrical Engineering,1sem,1,2022.0,1.72,0.0,0
110_CEA_Bachelor_of_Science_in_Electronics_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Electronics Engineering,1sem,1,2022.0,1.75,0.0909090909090909,0
110_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Industrial Engineering,1sem,1,2022.0,2.97,0.4444444444444444,0
110_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Mechanical Engineering,1sem,1,2022.0,2.78,0.2222222222222222,0
110_COAS_Bachelor_of_Arts_in_Communication_1sem_2022-2023,COAS,Bachelor of Arts in Communication,1sem,1,2022.0,1.62,0.0,0
110_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2022-2023,CTEC,Bachelor of Science in Industrial Technology,1sem,1,2022.0,2.0,0.3333333333333333,0
110_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2022-2023,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,1,2022.0,1.69,0.0,0
111_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2022-2023,CAHS,Bachelor of Science in Midwifery,1sem,1,2022.0,1.83,0.0,0
111_CAHS_Bachelor_of_Science_in_Nursing_1sem_2022-2023,CAHS,Bachelor of Science in Nursing,1sem,1,2022.0,1.55,0.0,0
111_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2022-2023,CBA,Bachelor of Science in Hospitality Management,1sem,1,2022.0,1.6,0.0,0
111_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2022-2023,CBA,Bachelor of Science in Tourism Management,1sem,1,2022.0,1.62,0.0,0
111_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2022-2023,CCST,Bachelor of Science in Computer Science,1sem,1,2022.0,3.8,1.0,0
111_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_1sem_2022-2023,CCST,Bachelor of Science in Entertainment and Multimedia Computing,1sem,1,2022.0,4.12,0.8333333333333334,0
111_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2022-2023,CCST,Bachelor of Science in Information Technology,1sem,1,2022.0,1.69,0.0,0
111_CEA_Bachelor_of_Science_in_Architecture_1sem_2022-2023,CEA,Bachelor of Science in Architecture,1sem,1,2022.0,2.47,0.4444444444444444,0
111_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Civil Engineering,1sem,1,2022.0,1.54,0.0,0
111_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Electrical Engineering,1sem,1,2022.0,2.44,0.5,0
111_CEA_Bachelor_of_Science_in_Electronics_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Electronics Engineering,1sem,1,2022.0,2.39,0.2857142857142857,0
111_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Industrial Engineering,1sem,1,2022.0,2.09,0.125,0
111_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Mechanical Engineering,1sem,1,2022.0,1.41,0.0,0
111_COAS_Bachelor_of_Arts_in_Communication_1sem_2022-2023,COAS,Bachelor of Arts in Communication,1sem,1,2022.0,1.45,0.0,0
111_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2022-2023,CTEC,Bachelor of Science in Industrial Technology,1sem,1,2022.0,1.81,0.0,0
111_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2022-2023,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,1,2022.0,3.0,0.3333333333333333,0
112_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2022-2023,CAHS,Bachelor of Science in Midwifery,1sem,1,2022.0,1.75,0.0,0
112_CAHS_Bachelor_of_Science_in_Nursing_1sem_2022-2023,CAHS,Bachelor of Science in Nursing,1sem,1,2022.0,2.38,0.0,0
112_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2022-2023,CBA,Bachelor of Science in Hospitality Management,1sem,1,2022.0,1.53,0.0,0
112_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2022-2023,CBA,Bachelor of Science in Tourism Management,1sem,1,2022.0,1.54,0.0,0
112_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2022-2023,CCST,Bachelor of Science in Computer Science,1sem,1,2022.0,1.61,0.0,0
112_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_1sem_2022-2023,CCST,Bachelor of Science in Entertainment and Multimedia Computing,1sem,1,2022.0,2.12,0.125,0
112_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2022-2023,CCST,Bachelor of Science in Information Technology,1sem,1,2022.0,1.54,0.0,0
112_CEA_Bachelor_of_Science_in_Architecture_1sem_2022-2023,CEA,Bachelor of Science in Architecture,1sem,1,2022.0,2.15,0.0,0
112_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Civil Engineering,1sem,1,2022.0,1.75,0.0,0
112_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Electrical Engineering,1sem,1,2022.0,2.82,0.2857142857142857,0
112_CEA_Bachelor_of_Science_in_Electronics_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Electronics Engineering,1sem,1,2022.0,2.39,0.2857142857142857,0
112_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Industrial Engineering,1sem,1,2022.0,3.66,0.75,0
112_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Mechanical Engineering,1sem,1,2022.0,2.09,0.0,0
112_COAS_Bachelor_of_Arts_in_Communication_1sem_2022-2023,COAS,Bachelor of Arts in Communication,1sem,1,2022.0,2.11,0.0,0
112_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2022-2023,CTEC,Bachelor of Science in Industrial Technology,1sem,1,2022.0,2.61,0.4285714285714285,0
112_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2022-2023,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,1,2022.0,1.7,0.0,0
113_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2022-2023,CAHS,Bachelor of Science in Midwifery,1sem,1,2022.0,2.32,0.1428571428571428,0
113_CAHS_Bachelor_of_Science_in_Nursing_1sem_2022-2023,CAHS,Bachelor of Science in Nursing,1sem,1,2022.0,1.52,0.0,0
113_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2022-2023,CBA,Bachelor of Science in Hospitality Management,1sem,1,2022.0,1.95,0.0,0
113_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2022-2023,CBA,Bachelor of Science in Tourism Management,1sem,1,2022.0,1.83,0.0,0
113_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2022-2023,CCST,Bachelor of Science in Computer Science,1sem,1,2022.0,2.71,0.3333333333333333,0
113_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_1sem_2022-2023,CCST,Bachelor of Science in Entertainment and Multimedia Computing,1sem,1,2022.0,2.64,0.2857142857142857,0
113_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2022-2023,CCST,Bachelor of Science in Information Technology,1sem,1,2022.0,1.55,0.0,0
113_CEA_Bachelor_of_Science_in_Architecture_1sem_2022-2023,CEA,Bachelor of Science in Architecture,1sem,1,2022.0,1.72,0.0,0
113_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Civil Engineering,1sem,1,2022.0,1.33,0.0,0
113_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Electrical Engineering,1sem,1,2022.0,2.22,0.3333333333333333,0
113_CEA_Bachelor_of_Science_in_Electronics_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Electronics Engineering,1sem,1,2022.0,2.46,0.4285714285714285,0
113_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Industrial Engineering,1sem,1,2022.0,2.31,0.125,0
113_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Mechanical Engineering,1sem,1,2022.0,1.81,0.0,0
113_COAS_Bachelor_of_Arts_in_Communication_1sem_2022-2023,COAS,Bachelor of Arts in Communication,1sem,1,2022.0,1.79,0.0,0
113_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2022-2023,CTEC,Bachelor of Science in Industrial Technology,1sem,1,2022.0,2.1,0.0,0
113_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2022-2023,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,1,2022.0,2.27,0.1666666666666666,0
114_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2022-2023,CAHS,Bachelor of Science in Midwifery,1sem,1,2022.0,1.69,0.1111111111111111,0
114_CAHS_Bachelor_of_Science_in_Nursing_1sem_2022-2023,CAHS,Bachelor of Science in Nursing,1sem,1,2022.0,2.5,0.0,0
114_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2022-2023,CBA,Bachelor of Science in Hospitality Management,1sem,1,2022.0,1.88,0.0,0
114_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2022-2023,CBA,Bachelor of Science in Tourism Management,1sem,1,2022.0,1.67,0.0,0
114_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2022-2023,CCST,Bachelor of Science in Computer Science,1sem,1,2022.0,1.46,0.0,0
114_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_1sem_2022-2023,CCST,Bachelor of Science in Entertainment and Multimedia Computing,1sem,1,2022.0,1.89,0.0,0
114_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2022-2023,CCST,Bachelor of Science in Information Technology,1sem,1,2022.0,1.62,0.0,0
114_CEA_Bachelor_of_Science_in_Architecture_1sem_2022-2023,CEA,Bachelor of Science in Architecture,1sem,1,2022.0,1.6,0.0,0
114_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Civil Engineering,1sem,1,2022.0,1.44,0.0,0
114_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Electrical Engineering,1sem,1,2022.0,2.0,0.25,0
114_CEA_Bachelor_of_Science_in_Electronics_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Electronics Engineering,1sem,1,2022.0,1.41,0.0,0
114_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Industrial Engineering,1sem,1,2022.0,1.72,0.1111111111111111,0
114_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Mechanical Engineering,1sem,1,2022.0,1.83,0.0,0
114_COAS_Bachelor_of_Arts_in_Communication_1sem_2022-2023,COAS,Bachelor of Arts in Communication,1sem,1,2022.0,1.44,0.0,0
114_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2022-2023,CTEC,Bachelor of Science in Industrial Technology,1sem,1,2022.0,2.44,0.125,0
114_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2022-2023,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,1,2022.0,2.29,0.1666666666666666,0
115_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2022-2023,CAHS,Bachelor of Science in Midwifery,1sem,1,2022.0,1.5,0.0,0
115_CAHS_Bachelor_of_Science_in_Nursing_1sem_2022-2023,CAHS,Bachelor of Science in Nursing,1sem,1,2022.0,1.92,0.0,0
115_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2022-2023,CBA,Bachelor of Science in Hospitality Management,1sem,1,2022.0,1.34,0.0,0
115_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2022-2023,CBA,Bachelor of Science in Tourism Management,1sem,1,2022.0,1.72,0.0,0
115_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2022-2023,CCST,Bachelor of Science in Computer Science,1sem,1,2022.0,1.31,0.0,0
115_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_1sem_2022-2023,CCST,Bachelor of Science in Entertainment and Multimedia Computing,1sem,1,2022.0,1.73,0.0,0
115_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2022-2023,CCST,Bachelor of Science in Information Technology,1sem,1,2022.0,1.47,0.0,0
115_CEA_Bachelor_of_Science_in_Architecture_1sem_2022-2023,CEA,Bachelor of Science in Architecture,1sem,1,2022.0,1.75,0.0,0
115_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Civil Engineering,1sem,1,2022.0,1.67,0.0,0
115_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Electrical Engineering,1sem,1,2022.0,2.19,0.125,0
115_CEA_Bachelor_of_Science_in_Electronics_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Electronics Engineering,1sem,1,2022.0,1.5,0.0,0
115_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Industrial Engineering,1sem,1,2022.0,1.89,0.2222222222222222,0
115_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Mechanical Engineering,1sem,1,2022.0,2.0,0.0,0
115_COAS_Bachelor_of_Arts_in_Communication_1sem_2022-2023,COAS,Bachelor of Arts in Communication,1sem,1,2022.0,1.75,0.0,0
115_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2022-2023,CTEC,Bachelor of Science in Industrial Technology,1sem,1,2022.0,1.78,0.0,0
115_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2022-2023,CTEC,Bachelor of Technical-Vocational Teacher Education,1sem,1,2022.0,3.0,0.3333333333333333,0
116_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2022-2023,CAHS,Bachelor of Science in Midwifery,1sem,1,2022.0,1.75,0.0,0
116_CAHS_Bachelor_of_Science_in_Nursing_1sem_2022-2023,CAHS,Bachelor of Science in Nursing,1sem,1,2022.0,1.62,0.0,0
116_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2022-2023,CBA,Bachelor of Science in Hospitality Management,1sem,1,2022.0,1.84,0.0,0
116_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2022-2023,CBA,Bachelor of Science in Tourism Management,1sem,1,2022.0,1.6,0.0,0
116_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2022-2023,CCST,Bachelor of Science in Computer Science,1sem,1,2022.0,1.66,0.0,0
116_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_1sem_2022-2023,CCST,Bachelor of Science in Entertainment and Multimedia Computing,1sem,1,2022.0,3.11,0.4285714285714285,0
116_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2022-2023,CCST,Bachelor of Science in Information Technology,1sem,1,2022.0,1.34,0.0,0
116_CEA_Bachelor_of_Science_in_Architecture_1sem_2022-2023,CEA,Bachelor of Science in Architecture,1sem,1,2022.0,1.5,0.0,0
116_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2022-2023,CEA,Bachelor of Science in Civil Engineering,1sem,1,2022.0,1.62,0.0,0
