Year_Numeric,College,Course,Subject,Avg_Grade,Std_Grade,Student_Cnt,Fail_Count,Fail_Rate
2022.0,CEA,Bachelor of Science in Electrical Engineering,NGEC0103,1.57,0.17,123,0,0.0
2022.0,CEA,Bachelor of Science in Electrical Engineering,NGEC0503,2.0,0.0,2,0,0.0
2022.0,CEA,Bachelor of Science in Electrical Engineering,NGEC0513,1.53,0.74,146,5,3.42
2022.0,CEA,Bachelor of Science in Electrical Engineering,NGEC0603,1.93,0.31,131,0,0.0
2022.0,CEA,Bachelor of Science in Electrical Engineering,NGEC0803,1.25,0.35,2,0,0.0
2022.0,CEA,Bachelor of Science in Electrical Engineering,NGEC0823,1.77,0.78,120,5,4.17
2022.0,CEA,Bachelor of Science in Electrical Engineering,NGEC0913,1.76,0.49,142,4,2.82
2022.0,CEA,Bachelor of Science in Electrical Engineering,NGEC1023,2.25,,1,0,0.0
2022.0,CEA,Bachelor of Science in Electrical Engineering,NGEC1223,1.83,0.6,109,4,3.67
2022.0,CEA,Bachelor of Science in Electrical Engineering,NSTP0113,1.47,0.46,123,1,0.81
2022.0,CEA,Bachelor of Science in Electrical Engineering,PEDU0112,1.31,0.15,130,0,0.0
2022.0,CEA,Bachelor of Science in Electrical Engineering,PHED0422,1.22,0.51,136,2,1.47
2022.0,CEA,Bachelor of Science in Electrical Engineering,PRED1513,2.5,,1,0,0.0
2022.0,CEA,Bachelor of Science in Electrical Engineering,PRED1613,1.75,,1,0,0.0
2022.0,CEA,Bachelor of Science in Electrical Engineering,PRED1713,2.25,,1,0,0.0
2022.0,CEA,Bachelor of Science in Electrical Engineering,PRED1823,2.0,,1,0,0.0
2022.0,CEA,Bachelor of Science in Electrical Engineering,TEAU0913,2.0,,1,0,0.0
2022.0,CEA,Bachelor of Science in Electrical Engineering,TEAU1013,2.25,,1,0,0.0
2022.0,CEA,Bachelor of Science in Electrical Engineering,TELE0313,2.25,,1,0,0.0
2022.0,CEA,Bachelor of Science in Electrical Engineering,TELE0413,2.0,,1,0,0.0
2022.0,CEA,Bachelor of Science in Electrical Engineering,TELE0513,2.0,,1,0,0.0
2022.0,CEA,Bachelor of Science in Electrical Engineering,TELE0613,1.25,,1,0,0.0
2022.0,CEA,Bachelor of Science in Electronics Engineering,BECC0201,1.33,0.24,76,0,0.0
2022.0,CEA,Bachelor of Science in Electronics Engineering,CECP0412,1.5,0.35,2,0,0.0
2022.0,CEA,Bachelor of Science in Electronics Engineering,CEHY0322,1.62,0.18,2,0,0.0
2022.0,CEA,Bachelor of Science in Electronics Engineering,CEPC0506,2.5,0.0,2,0,0.0
2022.0,CEA,Bachelor of Science in Electronics Engineering,CEPC0507,2.0,0.0,2,0,0.0
2022.0,CEA,Bachelor of Science in Electronics Engineering,CESM0414,1.38,0.18,2,0,0.0
2022.0,CEA,Bachelor of Science in Electronics Engineering,CETE0413,1.25,0.0,2,0,0.0
2022.0,CEA,Bachelor of Science in Electronics Engineering,ECCE0314,2.63,0.4,66,19,28.79
2022.0,CEA,Bachelor of Science in Electronics Engineering,ECDE0314,2.57,0.91,66,11,16.67
2022.0,CEA,Bachelor of Science in Electronics Engineering,ECDE0324,1.75,,1,0,0.0
2022.0,CEA,Bachelor of Science in Electronics Engineering,ECDP0411,1.73,0.21,68,0,0.0
2022.0,CEA,Bachelor of Science in Electronics Engineering,ECEC0214,2.69,0.95,59,28,47.46
2022.0,CEA,Bachelor of Science in Electronics Engineering,ECEC0224,3.23,1.16,14,4,28.57
2022.0,CEA,Bachelor of Science in Electronics Engineering,ECEC0314,1.89,0.63,56,5,8.93
2022.0,CEA,Bachelor of Science in Electronics Engineering,ECEL0213,1.75,0.66,57,3,5.26
2022.0,CEA,Bachelor of Science in Electronics Engineering,ECEM0313,2.53,0.44,65,8,12.31
2022.0,CEA,Bachelor of Science in Electronics Engineering,ECEM0414,2.13,0.37,66,2,3.03
2022.0,CEA,Bachelor of Science in Electronics Engineering,ECME0213,2.39,0.79,59,6,10.17
2022.0,CEA,Bachelor of Science in Electronics Engineering,ECMR0413,1.76,0.45,68,1,1.47
2022.0,CEA,Bachelor of Science in Electronics Engineering,ECPE0414,2.5,0.53,69,27,39.13
2022.0,CEA,Bachelor of Science in Electronics Engineering,ECPS0413,2.78,0.99,66,37,56.06
2022.0,CEA,Bachelor of Science in Electronics Engineering,ECSS0414,2.46,0.47,68,15,22.06
2022.0,CEA,Bachelor of Science in Electronics Engineering,EEEC0214,2.04,0.63,57,3,5.26
2022.0,CEA,Bachelor of Science in Electronics Engineering,EEEC0224,2.27,0.43,66,5,7.58
2022.0,CEA,Bachelor of Science in Electronics Engineering,EGEC0103,1.46,0.26,76,0,0.0
2022.0,CEA,Bachelor of Science in Electronics Engineering,EGEC0203,1.73,0.18,77,0,0.0
2022.0,CEA,Bachelor of Science in Electronics Engineering,EMAT0103,3.2,1.3,76,42,55.26
2022.0,CEA,Bachelor of Science in Electronics Engineering,EMGT0312,2.34,0.65,71,4,5.63
2022.0,CEA,Bachelor of Science in Electronics Engineering,ENPS0104,2.72,1.38,76,23,30.26
2022.0,CEA,Bachelor of Science in Electronics Engineering,FOLA0113,1.83,0.67,53,2,3.77
2022.0,CEA,Bachelor of Science in Electronics Engineering,GECO0313,5.0,,1,1,100.0
2022.0,CEA,Bachelor of Science in Electronics Engineering,MATH2013,2.46,0.53,55,17,30.91
2022.0,CEA,Bachelor of Science in Electronics Engineering,NGEC0203,2.07,0.46,76,5,6.58
2022.0,CEA,Bachelor of Science in Electronics Engineering,NGEC0403,1.79,0.41,76,2,2.63
2022.0,CEA,Bachelor of Science in Electronics Engineering,NGEC0513,1.89,0.66,55,2,3.64
2022.0,CEA,Bachelor of Science in Electronics Engineering,NGEC0803,1.5,,1,0,0.0
2022.0,CEA,Bachelor of Science in Electronics Engineering,NGEC0913,1.35,0.31,52,0,0.0
2022.0,CEA,Bachelor of Science in Electronics Engineering,NSTP0113,1.55,0.25,75,0,0.0
2022.0,CEA,Bachelor of Science in Electronics Engineering,PEDU0112,1.42,0.46,77,1,1.3
2022.0,CEA,Bachelor of Science in Electronics Engineering,PHED0422,1.48,0.55,56,1,1.79
2022.0,CEA,Bachelor of Science in Electronics Engineering,UIEC0101,1.6,0.56,77,1,1.3
2022.0,CEA,Bachelor of Science in Electronics Engineering,UIEC0201,1.13,0.34,77,0,0.0
2022.0,CEA,Bachelor of Science in Electronics Engineering,UIEC0301,1.5,,1,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,ACIE0113,2.34,0.52,78,3,3.85
2022.0,CEA,Bachelor of Science in Industrial Engineering,ARDS0515,2.0,,1,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,ARHS0512,1.75,,1,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,ARSC0513,1.25,,1,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,ARST0513,3.0,,1,1,100.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,BCOM0613,1.25,,1,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,BCOM0713,1.75,,1,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,BMAR0513,2.5,,1,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,CCOM0213,2.25,,1,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,CCOM0313,1.25,,1,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,CCOM0413,1.25,,1,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,CEED0111,1.75,,1,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,CSCI0613,2.0,,1,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,EAAC2403,1.68,0.44,100,1,1.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,ECCE0413,1.5,,1,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,ECOM0213,1.75,,1,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,EEEL0413,1.5,,1,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,EEEM0412,1.75,,1,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,EEIC0413,1.25,,1,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,EEIE0413,2.58,0.67,94,11,11.7
2022.0,CEA,Bachelor of Science in Industrial Engineering,EEMP0412,1.25,,1,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,EERM0411,1.25,,1,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,EESD0415,1.25,,1,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,EESP0411,1.25,,1,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,EGEC0103,1.88,0.48,4,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,EGEC0203,1.75,,1,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,EGEC0303,1.05,0.16,99,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,EMAT0103,2.93,0.78,98,45,45.92
2022.0,CEA,Bachelor of Science in Industrial Engineering,EMGT0312,1.25,,1,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,ENPS0104,1.62,0.2,98,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,FOLA0103,1.75,,1,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,FOLA0113,2.75,0.96,89,21,23.6
2022.0,CEA,Bachelor of Science in Industrial Engineering,GECO0313,2.5,0.81,84,17,20.24
2022.0,CEA,Bachelor of Science in Industrial Engineering,GETE0413,1.38,0.18,2,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,ICTC1113,2.5,,1,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,ICTC1213,2.25,,1,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,ICTE0112,2.99,0.68,82,50,60.98
2022.0,CEA,Bachelor of Science in Industrial Engineering,IEAM0411,1.25,0.42,92,1,1.09
2022.0,CEA,Bachelor of Science in Industrial Engineering,IECP0412,1.69,0.16,90,0,0.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,IECP0421,2.0,1.41,2,1,50.0
2022.0,CEA,Bachelor of Science in Industrial Engineering,IEER0313,1.94,0.99,84,7,8.33
2022.0,CEA,Bachelor of Science in Industrial Engineering,IEFP0413,1.72,0.4,91,1,1.1
