Student_ID,College,Course,Year_Numeric,Sem_Numeric,GWA
396_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2023-2024,CAHS,Bachelor of Science in Midwifery,2023.0,1,1.83
396_CAHS_Bachelor_of_Science_in_Nursing_1sem_2023-2024,CAHS,Bachelor of Science in Nursing,2023.0,1,1.27
396_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2023.0,1,1.5
396_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2023.0,1,1.33
396_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2023-2024,CCST,Bachelor of Science in Computer Science,2023.0,1,1.86
396_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2023-2024,CCST,Bachelor of Science in Information Technology,2023.0,1,2.5
396_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2023.0,1,1.96
396_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2023.0,1,1.81
396_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2023.0,1,1.9
396_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2023.0,1,2.33
396_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2023-2024,CTEC,Bachelor of Technical-Vocational Teacher Education,2023.0,1,1.68
397_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2023-2024,CAHS,Bachelor of Science in Midwifery,2023.0,1,2.75
397_CAHS_Bachelor_of_Science_in_Nursing_1sem_2023-2024,CAHS,Bachelor of Science in Nursing,2023.0,1,2.12
397_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2023.0,1,1.38
397_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2023.0,1,4.67
397_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2023-2024,CCST,Bachelor of Science in Computer Science,2023.0,1,2.06
397_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2023-2024,CCST,Bachelor of Science in Information Technology,2023.0,1,1.47
397_CEA_Bachelor_of_Science_in_Architecture_1sem_2023-2024,CEA,Bachelor of Science in Architecture,2023.0,1,1.77
397_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2023.0,1,1.86
397_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2023.0,1,2.66
397_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2023.0,1,1.98
397_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2023.0,1,4.75
397_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2023-2024,CTEC,Bachelor of Technical-Vocational Teacher Education,2023.0,1,1.85
398_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2023-2024,CAHS,Bachelor of Science in Midwifery,2023.0,1,2.19
398_CAHS_Bachelor_of_Science_in_Nursing_1sem_2023-2024,CAHS,Bachelor of Science in Nursing,2023.0,1,1.62
398_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2023.0,1,1.5
398_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2023.0,1,2.15
398_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2023-2024,CCST,Bachelor of Science in Computer Science,2023.0,1,3.03
398_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2023-2024,CCST,Bachelor of Science in Information Technology,2023.0,1,1.68
398_CEA_Bachelor_of_Science_in_Architecture_1sem_2023-2024,CEA,Bachelor of Science in Architecture,2023.0,1,1.64
398_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2023.0,1,2.14
398_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2023.0,1,1.81
398_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2023.0,1,2.82
398_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2023-2024,CTEC,Bachelor of Technical-Vocational Teacher Education,2023.0,1,1.8
399_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2023-2024,CAHS,Bachelor of Science in Midwifery,2023.0,1,2.06
399_CAHS_Bachelor_of_Science_in_Nursing_1sem_2023-2024,CAHS,Bachelor of Science in Nursing,2023.0,1,1.75
399_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2023.0,1,1.33
399_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2023.0,1,1.92
399_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2023-2024,CCST,Bachelor of Science in Computer Science,2023.0,1,1.59
399_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2023-2024,CCST,Bachelor of Science in Information Technology,2023.0,1,1.69
399_CEA_Bachelor_of_Science_in_Architecture_1sem_2023-2024,CEA,Bachelor of Science in Architecture,2023.0,1,1.97
399_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2023.0,1,2.8
399_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2023.0,1,1.86
399_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2023.0,1,2.12
399_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2023.0,1,1.5
399_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2023-2024,CTEC,Bachelor of Technical-Vocational Teacher Education,2023.0,1,1.17
39_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2023-2024,CAHS,Bachelor of Science in Midwifery,2023.0,1,1.58
39_CAHS_Bachelor_of_Science_in_Nursing_1sem_2023-2024,CAHS,Bachelor of Science in Nursing,2023.0,1,1.7
39_CAHS_Bachelor_of_Science_in_Public_Health_1sem_2023-2024,CAHS,Bachelor of Science in Public Health,2023.0,1,1.41
39_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2023.0,1,1.45
39_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2023.0,1,1.33
39_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2023-2024,CCST,Bachelor of Science in Computer Science,2023.0,1,1.28
39_CCST_Bachelor_of_Science_in_Data_Science_1sem_2023-2024,CCST,Bachelor of Science in Data Science,2023.0,1,1.55
39_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_1sem_2023-2024,CCST,Bachelor of Science in Entertainment and Multimedia Computing,2023.0,1,2.05
39_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2023-2024,CCST,Bachelor of Science in Information Technology,2023.0,1,1.58
39_CEA_Bachelor_of_Science_in_Architecture_1sem_2023-2024,CEA,Bachelor of Science in Architecture,2023.0,1,1.75
39_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2023.0,1,1.89
39_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2023.0,1,2.94
39_CEA_Bachelor_of_Science_in_Electronics_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Electronics Engineering,2023.0,1,2.11
39_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Industrial Engineering,2023.0,1,1.55
39_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2023.0,1,2.0
39_COAS_Bachelor_of_Arts_in_Communication_1sem_2023-2024,COAS,Bachelor of Arts in Communication,2023.0,1,1.66
39_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2023.0,1,1.72
39_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2023-2024,CTEC,Bachelor of Technical-Vocational Teacher Education,2023.0,1,2.04
3_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2023-2024,CAHS,Bachelor of Science in Midwifery,2023.0,1,2.03
3_CAHS_Bachelor_of_Science_in_Nursing_1sem_2023-2024,CAHS,Bachelor of Science in Nursing,2023.0,1,1.62
3_CAHS_Bachelor_of_Science_in_Public_Health_1sem_2023-2024,CAHS,Bachelor of Science in Public Health,2023.0,1,1.42
3_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2023.0,1,1.62
3_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2023.0,1,1.62
3_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2023-2024,CCST,Bachelor of Science in Computer Science,2023.0,1,4.2
3_CCST_Bachelor_of_Science_in_Data_Science_1sem_2023-2024,CCST,Bachelor of Science in Data Science,2023.0,1,1.98
3_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_1sem_2023-2024,CCST,Bachelor of Science in Entertainment and Multimedia Computing,2023.0,1,1.94
3_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2023-2024,CCST,Bachelor of Science in Information Technology,2023.0,1,1.48
3_CEA_Bachelor_of_Science_in_Architecture_1sem_2023-2024,CEA,Bachelor of Science in Architecture,2023.0,1,2.28
3_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2023.0,1,1.48
3_CEA_Bachelor_of_Science_in_Computer_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Computer Engineering,2023.0,1,1.92
3_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2023.0,1,1.94
3_CEA_Bachelor_of_Science_in_Electronics_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Electronics Engineering,2023.0,1,2.79
3_CEA_Bachelor_of_Science_in_Industrial_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Industrial Engineering,2023.0,1,1.69
3_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2023.0,1,2.97
3_CEA_Bachelor_of_Science_in_Railway_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Railway Engineering,2023.0,1,1.44
3_COAS_Bachelor_of_Arts_in_Communication_1sem_2023-2024,COAS,Bachelor of Arts in Communication,2023.0,1,1.53
3_COAS_Bachelor_of_Science_in_Development_Communication_1sem_2023-2024,COAS,Bachelor of Science in Development Communication,2023.0,1,1.44
3_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2023.0,1,1.91
3_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2023-2024,CTEC,Bachelor of Technical-Vocational Teacher Education,2023.0,1,1.8
400_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2023-2024,CAHS,Bachelor of Science in Midwifery,2023.0,1,2.06
400_CAHS_Bachelor_of_Science_in_Nursing_1sem_2023-2024,CAHS,Bachelor of Science in Nursing,2023.0,1,1.68
400_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2023.0,1,1.47
400_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2023.0,1,1.62
400_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2023-2024,CCST,Bachelor of Science in Computer Science,2023.0,1,1.52
400_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2023-2024,CCST,Bachelor of Science in Information Technology,2023.0,1,2.28
400_CEA_Bachelor_of_Science_in_Architecture_1sem_2023-2024,CEA,Bachelor of Science in Architecture,2023.0,1,2.68
400_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2023.0,1,3.44
400_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2023.0,1,1.64
400_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2023.0,1,3.12
400_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2023.0,1,1.55
400_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2023-2024,CTEC,Bachelor of Technical-Vocational Teacher Education,2023.0,1,2.04
401_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2023-2024,CAHS,Bachelor of Science in Midwifery,2023.0,1,1.61
401_CAHS_Bachelor_of_Science_in_Nursing_1sem_2023-2024,CAHS,Bachelor of Science in Nursing,2023.0,1,1.72
401_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2023.0,1,1.81
401_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2023.0,1,1.71
401_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2023-2024,CCST,Bachelor of Science in Computer Science,2023.0,1,1.48
401_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2023-2024,CCST,Bachelor of Science in Information Technology,2023.0,1,1.54
401_CEA_Bachelor_of_Science_in_Architecture_1sem_2023-2024,CEA,Bachelor of Science in Architecture,2023.0,1,1.7
401_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2023.0,1,1.5
401_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2023.0,1,2.31
401_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2023.0,1,2.92
401_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2023.0,1,1.71
401_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2023-2024,CTEC,Bachelor of Technical-Vocational Teacher Education,2023.0,1,1.17
402_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2023-2024,CAHS,Bachelor of Science in Midwifery,2023.0,1,1.89
402_CAHS_Bachelor_of_Science_in_Nursing_1sem_2023-2024,CAHS,Bachelor of Science in Nursing,2023.0,1,1.97
402_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2023.0,1,1.72
402_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2023.0,1,1.46
402_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2023-2024,CCST,Bachelor of Science in Computer Science,2023.0,1,1.56
402_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2023-2024,CCST,Bachelor of Science in Information Technology,2023.0,1,1.27
402_CEA_Bachelor_of_Science_in_Architecture_1sem_2023-2024,CEA,Bachelor of Science in Architecture,2023.0,1,2.11
402_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2023.0,1,2.21
402_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2023.0,1,1.64
402_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2023.0,1,1.62
402_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2023.0,1,3.22
402_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2023-2024,CTEC,Bachelor of Technical-Vocational Teacher Education,2023.0,1,1.7
403_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2023-2024,CAHS,Bachelor of Science in Midwifery,2023.0,1,1.81
403_CAHS_Bachelor_of_Science_in_Nursing_1sem_2023-2024,CAHS,Bachelor of Science in Nursing,2023.0,1,1.6
403_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2023.0,1,1.42
403_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2023.0,1,1.38
403_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2023-2024,CCST,Bachelor of Science in Computer Science,2023.0,1,1.79
403_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2023-2024,CCST,Bachelor of Science in Information Technology,2023.0,1,2.5
403_CEA_Bachelor_of_Science_in_Architecture_1sem_2023-2024,CEA,Bachelor of Science in Architecture,2023.0,1,2.0
403_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2023.0,1,1.89
403_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2023.0,1,1.38
403_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2023.0,1,2.65
403_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2023.0,1,2.06
403_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2023-2024,CTEC,Bachelor of Technical-Vocational Teacher Education,2023.0,1,1.65
404_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2023-2024,CAHS,Bachelor of Science in Midwifery,2023.0,1,1.64
404_CAHS_Bachelor_of_Science_in_Nursing_1sem_2023-2024,CAHS,Bachelor of Science in Nursing,2023.0,1,1.94
404_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2023.0,1,1.41
404_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2023.0,1,1.58
404_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2023-2024,CCST,Bachelor of Science in Computer Science,2023.0,1,1.73
404_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2023-2024,CCST,Bachelor of Science in Information Technology,2023.0,1,1.78
404_CEA_Bachelor_of_Science_in_Architecture_1sem_2023-2024,CEA,Bachelor of Science in Architecture,2023.0,1,1.92
404_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2023.0,1,2.02
404_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2023.0,1,1.53
404_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2023.0,1,1.9
404_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2023.0,1,1.52
404_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2023-2024,CTEC,Bachelor of Technical-Vocational Teacher Education,2023.0,1,1.8
405_CAHS_Bachelor_of_Science_in_Midwifery_1sem_2023-2024,CAHS,Bachelor of Science in Midwifery,2023.0,1,1.61
405_CAHS_Bachelor_of_Science_in_Nursing_1sem_2023-2024,CAHS,Bachelor of Science in Nursing,2023.0,1,2.0
405_CBA_Bachelor_of_Science_in_Hospitality_Management_1sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2023.0,1,1.59
405_CBA_Bachelor_of_Science_in_Tourism_Management_1sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2023.0,1,2.27
405_CCST_Bachelor_of_Science_in_Computer_Science_1sem_2023-2024,CCST,Bachelor of Science in Computer Science,2023.0,1,1.39
405_CCST_Bachelor_of_Science_in_Information_Technology_1sem_2023-2024,CCST,Bachelor of Science in Information Technology,2023.0,1,3.12
405_CEA_Bachelor_of_Science_in_Architecture_1sem_2023-2024,CEA,Bachelor of Science in Architecture,2023.0,1,1.9
405_CEA_Bachelor_of_Science_in_Civil_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2023.0,1,1.38
405_CEA_Bachelor_of_Science_in_Electrical_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2023.0,1,2.53
405_CEA_Bachelor_of_Science_in_Mechanical_Engineering_1sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2023.0,1,2.65
405_CTEC_Bachelor_of_Science_in_Industrial_Technology_1sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2023.0,1,2.9
405_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_1sem_2023-2024,CTEC,Bachelor of Technical-Vocational Teacher Education,2023.0,1,2.45
